,data_id,dataname,tasktype,trial,modelname,perf
2070,44059,DIA,regression,1,lgbm,0.1027776159918824
2071,44131,JN,binclass,1,lgbm,0.7936783605418548
2072,40685,SH,multiclass,1,lgbm,0.9989655172413792
2073,45548,OT,multiclass,1,lgbm,0.7849062702003878
2074,41169,HE,multiclass,1,lgbm,0.3203987730061349
2075,41147,AB,binclass,1,lgbm,0.683107088989442
2076,41162,KB,binclass,1,lgbm,0.9079143112168996
2077,42345,TV,multiclass,1,lgbm,0.8025652111255224
2078,41168,JM,multiclass,1,lgbm,0.7082636732744209
2079,40922,RW,binclass,1,lgbm,0.990743876284005
2080,23512,HI,binclass,1,lgbm,0.719122896481387
2081,43044,DD,multiclass,1,lgbm,0.9804691432598408
2082,40672,FS,multiclass,1,lgbm,0.8033079132415569
2083,44161,RS,binclass,1,lgbm,0.7824103068802004
2084,41150,MB,binclass,1,lgbm,0.926962404858922
2085,1509,WA,multiclass,1,lgbm,0.6124280166064014
2086,44057,BF,regression,1,lgbm,0.369418487970837
2087,43928,MC,regression,1,lgbm,4458.081613191164
2088,44069,GPU,regression,1,lgbm,0.0160724696648563
2089,1503,SAD,multiclass,1,lgbm,0.1310111676669452
2090,44068,UKA,regression,1,lgbm,0.3650879510196679
2091,44159,CO,binclass,1,lgbm,0.8996412386706949
2092,1113,KDC,multiclass,1,lgbm,0.9706692036759644
2093,44027,YR,regression,1,lgbm,9.0913593926328
2094,41960,SCR,multiclass,1,lgbm,0.2481633908996499
2095,1169,AIR,binclass,1,lgbm,0.6621183188416545
2096,150,CM,multiclass,1,lgbm,0.8661663970259199
2097,44065,NYC,regression,1,lgbm,0.3790417562480762
2098,44129,HIL,binclass,1,lgbm,0.729226940095303
2099,1567,PK,multiclass,1,lgbm,0.9980195315167656
2100,25,CL,binclass,1,mlp,0.5714285714285714
2101,461,ACS,binclass,1,mlp,1.0
2102,210,TR,regression,1,mlp,0.8376831295722242
2103,551,AM,multiclass,1,mlp,0.0
2104,466,SZ,binclass,1,mlp,0.4166666666666667
2105,42665,RD,binclass,1,mlp,0.9166666666666666
2106,444,BX,binclass,1,mlp,0.2142857142857142
2107,171,PM,multiclass,1,mlp,0.1428571428571428
2108,497,VT,regression,1,mlp,170.34546699281432
2109,7,AU,multiclass,1,mlp,0.6666666666666666
2110,10,LY,multiclass,1,mlp,0.7333333333333333
2111,1099,ES,regression,1,mlp,1223.4870759431828
2112,48,TAE,multiclass,1,mlp,0.4375
2113,338,GG,multiclass,1,mlp,0.625
2114,40916,HR,regression,1,mlp,0.2595649173310785
2115,23381,DS,binclass,1,mlp,0.7777777777777778
2116,4153,RH,multiclass,1,mlp,0.8888888888888888
2117,505,TF,regression,1,mlp,1.5565981218956255
2118,560,FAT,regression,1,mlp,0.9775450989253868
2119,51,HH,binclass,1,mlp,0.7037037037037037
2120,566,ME,regression,1,mlp,230.33910972466225
2121,452,BW,multiclass,1,mlp,0.2592592592592592
2122,53,HT,binclass,1,mlp,0.8518518518518519
2123,524,PBC,regression,1,mlp,0.6366001088826323
2124,49,HC,binclass,1,mlp,0.8666666666666667
2125,194,CD,regression,1,mlp,0.8968515412987672
2126,42370,YH,regression,1,mlp,1.4553998962595218
2127,474,AMK,multiclass,1,mlp,0.40625
2128,511,PR,regression,1,mlp,191.18699942726232
2129,509,AH,regression,1,mlp,1035.4358381860268
2130,456,ABD,regression,1,mlp,211.33985699874503
2131,8,LV,regression,1,mlp,2.835737237085872
2132,337,STF,binclass,1,mlp,0.9428571428571428
2133,59,IO,binclass,1,mlp,0.9166666666666666
2134,35,DT,multiclass,1,mlp,0.9722222222222222
2135,42360,DEE,regression,1,mlp,0.3710070860204018
2136,455,CAR,multiclass,1,mlp,0.775
2137,475,AG,multiclass,1,mlp,0.425
2138,5,AE,multiclass,1,mlp,0.5952380952380952
2139,40496,LED,multiclass,1,mlp,0.68
2140,531,HB,regression,1,mlp,2.768308469127477
2141,1063,KD,binclass,1,mlp,0.7924528301886793
2142,703,CF,regression,1,mlp,0.7957943713718454
2143,313,STM,multiclass,1,mlp,0.5185185185185185
2144,534,CW,regression,1,mlp,4.193154915034679
2145,1467,CMC,binclass,1,mlp,0.925925925925926
2146,44968,SM,regression,1,mlp,0.0043477377203916
2147,42,SB,multiclass,1,mlp,0.7192982456140351
2148,1510,WCB,binclass,1,mlp,0.9649122807017544
2149,334,MO,binclass,1,mlp,0.8360655737704918
2150,549,SV,regression,1,mlp,352.9840869288586
2151,11,BS,multiclass,1,mlp,0.984126984126984
2152,188,EU,multiclass,1,mlp,0.5538461538461539
2153,29,CV,binclass,1,mlp,0.8333333333333334
2154,470,PB,binclass,1,mlp,0.6323529411764706
2155,43611,WC,regression,1,mlp,0.1145727227637365
2156,40981,AT,binclass,1,mlp,0.855072463768116
2157,45102,DB,regression,1,mlp,180.79886744321712
2158,1464,BT,binclass,1,mlp,0.8133333333333334
2159,1549,AUS,multiclass,1,mlp,0.1066666666666666
2160,37,PD,binclass,1,mlp,0.7272727272727273
2161,43962,EE,regression,1,mlp,0.4807830030962868
2162,469,DM,multiclass,1,mlp,0.3
2163,458,ATH,multiclass,1,mlp,1.0
2164,54,VE,multiclass,1,mlp,0.8588235294117647
2165,45545,TTC,binclass,1,mlp,0.8666666666666667
2166,50,TTT,binclass,1,mlp,0.9791666666666666
2167,307,VW,multiclass,1,mlp,0.98989898989899
2168,1555,AUL,multiclass,1,mlp,0.18
2169,31,CS,binclass,1,mlp,0.71
2170,1494,QB,binclass,1,mlp,0.8490566037735849
2171,4544,OM,regression,1,mlp,0.4296992213644528
2172,41702,MIP,regression,1,mlp,765.9194637819305
2173,934,SC,binclass,1,mlp,0.9396551724137931
2174,1479,HV,binclass,1,mlp,0.5491803278688525
2175,41021,MY,regression,1,mlp,24.024655710982625
2176,41265,TC,regression,1,mlp,25.69754166181928
2177,454,HF,multiclass,1,mlp,0.9318181818181818
2178,185,BB,multiclass,1,mlp,0.9318181818181818
2179,43466,BNA,regression,1,mlp,0.0005692372270697
2180,1462,BNB,binclass,1,mlp,1.0
2181,23,CE,multiclass,1,mlp,0.6216216216216216
2182,43919,AF,regression,1,mlp,1.2847469338912882
2183,42931,AUD,binclass,1,mlp,0.9806451612903224
2184,1501,SE,multiclass,1,mlp,0.93125
2185,1493,PT,multiclass,1,mlp,0.8
2186,1492,PS,multiclass,1,mlp,0.0
2187,1504,SPF,binclass,1,mlp,1.0
2188,315,VC,regression,1,mlp,0.1385584891534156
2189,14,MF,multiclass,1,mlp,0.81
2190,20,MP,multiclass,1,mlp,0.95
2191,12,MA,multiclass,1,mlp,0.96
2192,16,MK,multiclass,1,mlp,0.935
2193,18,MR,multiclass,1,mlp,0.73
2194,22,MZ,multiclass,1,mlp,0.79
2195,41700,CPM,regression,1,mlp,442.01249628828367
2196,1067,KC,binclass,1,mlp,0.8293838862559242
2197,1466,CTC,multiclass,1,mlp,1.0
2198,36,SG,multiclass,1,mlp,0.987012987012987
2199,1487,OZ,binclass,1,mlp,0.9566929133858268
2200,44091,WB,binclass,1,mlp,0.73046875
2201,42727,CG,regression,1,mlp,0.0886520884615863
2202,43926,AMH,regression,1,mlp,26168.509930830984
2203,41143,JA,binclass,1,mlp,0.8294314381270903
2204,507,VP,regression,1,mlp,0.1042947642152052
2205,46,SP,multiclass,1,mlp,0.896551724137931
2206,3,KK,binclass,1,mlp,0.990625
2207,44055,AS,regression,1,mlp,0.1013341316907473
2208,44061,BZ,regression,1,mlp,9.307710990717252
2209,1043,AA,binclass,1,mlp,0.8315098468271335
2210,44160,RL,binclass,1,mlp,0.744466800804829
2211,44158,KU,binclass,1,mlp,0.7896825396825397
2212,40900,SAT,binclass,1,mlp,0.996078431372549
2213,44124,KL,binclass,1,mlp,0.884393063583815
2214,1489,PO,binclass,1,mlp,0.8946395563770795
2215,1497,WN,multiclass,1,mlp,0.9688644688644688
2216,40499,TX,multiclass,1,mlp,0.9981818181818182
2217,24,MS,binclass,1,mlp,1.0
2218,41145,PH,binclass,1,mlp,0.761986301369863
2219,1475,FT,multiclass,1,mlp,0.4101307189542483
2220,182,SI,multiclass,1,mlp,0.9206842923794712
2221,44136,WR,regression,1,mlp,0.6575313048652106
2222,43986,WQ,multiclass,1,mlp,0.66
2223,503,WD,regression,1,mlp,2.8340955905662897
2224,372,IU,multiclass,1,mlp,0.1228070175438596
2225,44157,EM,binclass,1,mlp,0.6057818659658344
2226,562,CPU,regression,1,mlp,3.0178920940526046
2227,189,KI,regression,1,mlp,0.0609498744254064
2228,558,BR,regression,1,mlp,0.0895642046919241
2229,44132,CT,regression,1,mlp,2.53534282826523
2230,40536,SD,binclass,1,mlp,0.8395061728395061
2231,44056,SO,regression,1,mlp,0.1908272042098819
2232,422,TO,regression,1,mlp,0.0263600880725543
2233,44054,YP,regression,1,mlp,0.0266558849402934
2234,4538,GE,multiclass,1,mlp,0.6842105263157895
2235,45062,CH,binclass,1,mlp,0.861
2236,44145,SF,regression,1,mlp,0.0181299169372105
2237,44122,POB,binclass,1,mlp,0.958374628344896
2238,1531,VV,multiclass,1,mlp,0.9666011787819252
2239,1459,AC,multiclass,1,mlp,0.7504892367906066
2240,44126,BM,binclass,1,mlp,0.8062381852551985
2241,44062,BH,regression,1,mlp,0.0456821973480416
2242,42183,SA,regression,1,mlp,3.3350062622743573
2243,32,PE,multiclass,1,mlp,0.9936363636363637
2244,4534,PW,binclass,1,mlp,0.964737793851718
2245,42734,OC,multiclass,1,mlp,0.7181895815542272
2246,45060,OS,binclass,1,mlp,0.9042984590429846
2247,26,NS,multiclass,1,mlp,1.0
2248,44125,MT,binclass,1,mlp,0.8497757847533632
2249,44123,HOB,binclass,1,mlp,0.876945885841364
2250,44137,AR,regression,1,mlp,0.0001609568169174
2251,1476,GD,multiclass,1,mlp,0.99568655643422
2252,44005,MH,regression,1,mlp,0.1606402990833037
2253,1471,EEG,binclass,1,mlp,0.9739652870493992
2254,44133,POR,regression,1,mlp,8.21725252963192
2255,846,EV,binclass,1,mlp,0.8963855421686747
2256,44134,EVR,regression,1,mlp,0.001989867456807
2257,44162,CPS,binclass,1,mlp,0.721921921921922
2258,44089,CR,binclass,1,mlp,0.77811004784689
2259,44063,BD,regression,1,mlp,42.22047177975025
2260,44026,FIS,regression,1,mlp,0.802939692689864
2261,45012,FI,regression,1,mlp,11904.984502299869
2262,6,LT,multiclass,1,mlp,0.142
2263,44090,CAB,binclass,1,mlp,0.8822674418604651
2264,999999,CA,regression,1,mlp,0.4847782210220552
2265,537,HO,regression,1,mlp,4.6104852923241495
2266,44148,ST,regression,1,mlp,26.70388041097972
2267,44066,HS,regression,1,mlp,0.1748252728664516
2268,44984,CWE,regression,1,mlp,343.9844882040468
2269,4135,AZ,binclass,1,mlp,0.9389685688129388
2270,1486,NM,binclass,1,mlp,0.9651871192341166
2271,45714,PC,multiclass,1,mlp,1.0
2272,44064,NP,regression,1,mlp,0.9055455199142556
2273,344,MV,regression,1,mlp,0.0672171290349394
2274,41027,JU,multiclass,1,mlp,0.9895136099955376
2275,151,EL,binclass,1,mlp,0.8909973521624007
2276,44963,PP,regression,1,mlp,3.648280530407749
2277,40985,TE,multiclass,1,mlp,0.0587464511902162
2278,45068,AD,binclass,1,mlp,0.837871033776868
2279,41275,WR,multiclass,1,mlp,0.2717328727691422
2280,44059,DIA,regression,1,mlp,0.0913381936549447
2281,44131,JN,binclass,1,mlp,0.794894060437652
2282,40685,SH,multiclass,1,mlp,0.9991379310344828
2283,45548,OT,multiclass,1,mlp,0.7789269553975436
2284,41169,HE,multiclass,1,mlp,0.3763803680981595
2285,41147,AB,binclass,1,mlp,0.6654600301659125
2286,41162,KB,binclass,1,mlp,0.9082118417137756
2287,42345,TV,multiclass,1,mlp,0.7893068165441707
2288,41168,JM,multiclass,1,mlp,0.4893718652973489
2289,40922,RW,binclass,1,mlp,0.9931143469917598
2290,23512,HI,binclass,1,mlp,0.7298317185109638
2291,43044,DD,multiclass,1,mlp,0.9895298499949664
2292,40672,FS,multiclass,1,mlp,0.7948895711597505
2293,44161,RS,binclass,1,mlp,0.7870627180817751
2294,41150,MB,binclass,1,mlp,0.9560236795571616
2295,1509,WA,multiclass,1,mlp,0.2623543591803937
2296,44057,BF,regression,1,mlp,0.3732813352997508
2297,43928,MC,regression,1,mlp,6176.775210415221
2298,44069,GPU,regression,1,mlp,0.0149460773552721
2299,1503,SAD,multiclass,1,mlp,0.1887487654789941
2300,44068,UKA,regression,1,mlp,0.3545738735610615
2301,44159,CO,binclass,1,mlp,0.97422583081571
2302,1113,KDC,multiclass,1,mlp,0.999554673899842
2303,44027,YR,regression,1,mlp,8.677012748171665
2304,41960,SCR,multiclass,1,mlp,0.8203584753259741
2305,1169,AIR,binclass,1,mlp,0.654776692189325
2306,150,CM,multiclass,1,mlp,0.0569859901552442
2307,44065,NYC,regression,1,mlp,0.3810974550712252
2308,44129,HIL,binclass,1,mlp,0.751361470388019
2309,1567,PK,multiclass,1,mlp,0.9999219519809562
2310,25,CL,binclass,1,ftt,0.7142857142857143
2311,461,ACS,binclass,1,ftt,1.0
2312,210,TR,regression,1,ftt,1.010100908526261
2313,551,AM,multiclass,1,ftt,0.0
2314,466,SZ,binclass,1,ftt,0.5833333333333334
2315,42665,RD,binclass,1,ftt,0.9166666666666666
2316,444,BX,binclass,1,ftt,0.7857142857142857
2317,171,PM,multiclass,1,ftt,0.3571428571428571
2318,497,VT,regression,1,ftt,209.01713820282777
2319,7,AU,multiclass,1,ftt,0.6
2320,10,LY,multiclass,1,ftt,0.8
2321,1099,ES,regression,1,ftt,1583.0132658951409
2322,48,TAE,multiclass,1,ftt,0.5
2323,338,GG,multiclass,1,ftt,0.375
2324,40916,HR,regression,1,ftt,0.1804274065790657
2325,23381,DS,binclass,1,ftt,0.3888888888888889
2326,4153,RH,multiclass,1,ftt,0.8333333333333334
2327,505,TF,regression,1,ftt,1.215177974538615
2328,560,FAT,regression,1,ftt,0.9398316316782572
2329,51,HH,binclass,1,ftt,0.7777777777777778
2330,566,ME,regression,1,ftt,211.8270594730522
2331,452,BW,multiclass,1,ftt,0.3333333333333333
2332,53,HT,binclass,1,ftt,0.8888888888888888
2333,524,PBC,regression,1,ftt,0.6015054254580492
2334,49,HC,binclass,1,ftt,0.8333333333333334
2335,194,CD,regression,1,ftt,0.8440664192569134
2336,42370,YH,regression,1,ftt,18.78805870499514
2337,474,AMK,multiclass,1,ftt,0.5625
2338,511,PR,regression,1,ftt,248.99097937977592
2339,509,AH,regression,1,ftt,1094.4471206961073
2340,456,ABD,regression,1,ftt,186.24536487520973
2341,8,LV,regression,1,ftt,2.925264238991056
2342,337,STF,binclass,1,ftt,0.7714285714285715
2343,59,IO,binclass,1,ftt,0.9166666666666666
2344,35,DT,multiclass,1,ftt,0.9722222222222222
2345,42360,DEE,regression,1,ftt,0.3273697972461405
2346,455,CAR,multiclass,1,ftt,0.725
2347,475,AG,multiclass,1,ftt,0.4
2348,5,AE,multiclass,1,ftt,0.6666666666666666
2349,40496,LED,multiclass,1,ftt,0.7
2350,531,HB,regression,1,ftt,3.579477645870296
2351,1063,KD,binclass,1,ftt,0.8113207547169812
2352,703,CF,regression,1,ftt,0.789669822914683
2353,313,STM,multiclass,1,ftt,0.5370370370370371
2354,534,CW,regression,1,ftt,3.963912659107257
2355,1467,CMC,binclass,1,ftt,0.9074074074074074
2356,44968,SM,regression,1,ftt,0.0055921279349418
2357,42,SB,multiclass,1,ftt,0.912280701754386
2358,1510,WCB,binclass,1,ftt,0.9473684210526316
2359,334,MO,binclass,1,ftt,1.0
2360,549,SV,regression,1,ftt,347.2184335904417
2361,11,BS,multiclass,1,ftt,0.984126984126984
2362,188,EU,multiclass,1,ftt,0.6153846153846154
2363,29,CV,binclass,1,ftt,0.803030303030303
2364,470,PB,binclass,1,ftt,0.7058823529411765
2365,43611,WC,regression,1,ftt,0.1818385327867939
2366,40981,AT,binclass,1,ftt,0.8260869565217391
2367,45102,DB,regression,1,ftt,175.82598597405902
2368,1464,BT,binclass,1,ftt,0.7733333333333333
2369,1549,AUS,multiclass,1,ftt,0.0933333333333333
2370,37,PD,binclass,1,ftt,0.7402597402597403
2371,43962,EE,regression,1,ftt,4.733254680965089
2372,469,DM,multiclass,1,ftt,0.15
2373,458,ATH,multiclass,1,ftt,1.0
2374,54,VE,multiclass,1,ftt,0.8117647058823529
2375,45545,TTC,binclass,1,ftt,0.8777777777777778
2376,50,TTT,binclass,1,ftt,1.0
2377,307,VW,multiclass,1,ftt,0.9797979797979798
2378,1555,AUL,multiclass,1,ftt,0.3
2379,31,CS,binclass,1,ftt,0.71
2380,1494,QB,binclass,1,ftt,0.8207547169811321
2381,4544,OM,regression,1,ftt,0.4022207349844273
2382,41702,MIP,regression,1,ftt,757.1152075477021
2383,934,SC,binclass,1,ftt,0.913793103448276
2384,1479,HV,binclass,1,ftt,0.4672131147540984
2385,41021,MY,regression,1,ftt,22.208237448002823
2386,41265,TC,regression,1,ftt,26.544391805579668
2387,454,HF,multiclass,1,ftt,0.9166666666666666
2388,185,BB,multiclass,1,ftt,0.9318181818181818
2389,43466,BNA,regression,1,ftt,0.0144942207425132
2390,1462,BNB,binclass,1,ftt,1.0
2391,23,CE,multiclass,1,ftt,0.6216216216216216
2392,43919,AF,regression,1,ftt,1.2886862465807822
2393,42931,AUD,binclass,1,ftt,0.9870967741935484
2394,1501,SE,multiclass,1,ftt,0.9375
2395,1493,PT,multiclass,1,ftt,0.81875
2396,1492,PS,multiclass,1,ftt,0.61875
2397,1504,SPF,binclass,1,ftt,1.0
2398,315,VC,regression,1,ftt,0.1451706532373648
2399,14,MF,multiclass,1,ftt,0.835
2400,20,MP,multiclass,1,ftt,0.94
2401,12,MA,multiclass,1,ftt,0.95
2402,16,MK,multiclass,1,ftt,0.965
2403,18,MR,multiclass,1,ftt,0.735
2404,22,MZ,multiclass,1,ftt,0.775
2405,41700,CPM,regression,1,ftt,449.20742703121016
2406,1067,KC,binclass,1,ftt,0.8436018957345972
2407,1466,CTC,multiclass,1,ftt,1.0
2408,36,SG,multiclass,1,ftt,0.9913419913419912
2409,1487,OZ,binclass,1,ftt,0.9645669291338582
2410,44091,WB,binclass,1,ftt,0.7734375
2411,42727,CG,regression,1,ftt,0.1024290811999226
2412,43926,AMH,regression,1,ftt,19344.242347530697
2413,41143,JA,binclass,1,ftt,0.8160535117056856
2414,507,VP,regression,1,ftt,0.1125690913629547
2415,46,SP,multiclass,1,ftt,0.9498432601880876
2416,3,KK,binclass,1,ftt,0.99375
2417,44055,AS,regression,1,ftt,0.0998021672298289
2418,44061,BZ,regression,1,ftt,115.98067339674527
2419,1043,AA,binclass,1,ftt,0.849015317286652
2420,44160,RL,binclass,1,ftt,0.7464788732394366
2421,44158,KU,binclass,1,ftt,0.8194444444444444
2422,40900,SAT,binclass,1,ftt,0.9980392156862744
2423,44124,KL,binclass,1,ftt,0.884393063583815
2424,1489,PO,binclass,1,ftt,0.8983364140480592
2425,1497,WN,multiclass,1,ftt,0.9945054945054944
2426,40499,TX,multiclass,1,ftt,0.9945454545454544
2427,24,MS,binclass,1,ftt,1.0
2428,41145,PH,binclass,1,ftt,0.7397260273972602
2429,1475,FT,multiclass,1,ftt,0.5490196078431373
2430,182,SI,multiclass,1,ftt,0.9284603421461898
2431,44136,WR,regression,1,ftt,0.6919350622308359
2432,43986,WQ,multiclass,1,ftt,0.6676923076923077
2433,503,WD,regression,1,ftt,2.99525680689209
2434,372,IU,multiclass,1,ftt,0.5114709851551957
2435,44157,EM,binclass,1,ftt,0.6294349540078844
2436,562,CPU,regression,1,ftt,3.1777915457076777
2437,189,KI,regression,1,ftt,0.060320891994123
2438,558,BR,regression,1,ftt,0.0869765806908238
2439,44132,CT,regression,1,ftt,2.5300420068563128
2440,40536,SD,binclass,1,ftt,0.831275720164609
2441,44056,SO,regression,1,ftt,0.1293222333352569
2442,422,TO,regression,1,ftt,0.0266245581610938
2443,44054,YP,regression,1,ftt,0.0269364901275782
2444,4538,GE,multiclass,1,ftt,0.659919028340081
2445,45062,CH,binclass,1,ftt,0.862
2446,44145,SF,regression,1,ftt,0.0213883622509098
2447,44122,POB,binclass,1,ftt,0.9742319127849356
2448,1531,VV,multiclass,1,ftt,0.9675834970530452
2449,1459,AC,multiclass,1,ftt,0.8463796477495108
2450,44126,BM,binclass,1,ftt,0.7930056710775047
2451,44062,BH,regression,1,ftt,0.0467279457089419
2452,42183,SA,regression,1,ftt,2.644563164793113
2453,32,PE,multiclass,1,ftt,0.9945454545454544
2454,4534,PW,binclass,1,ftt,0.9737793851717902
2455,42734,OC,multiclass,1,ftt,0.7224594363791631
2456,45060,OS,binclass,1,ftt,0.9034874290348744
2457,26,NS,multiclass,1,ftt,1.0
2458,44125,MT,binclass,1,ftt,0.8565022421524664
2459,44123,HOB,binclass,1,ftt,0.8762045959970348
2460,44137,AR,regression,1,ftt,0.0001578042454236
2461,1476,GD,multiclass,1,ftt,0.99568655643422
2462,44005,MH,regression,1,ftt,0.1545504405927718
2463,1471,EEG,binclass,1,ftt,0.979305740987984
2464,44133,POR,regression,1,ftt,6.126901448220068
2465,846,EV,binclass,1,ftt,0.9072289156626506
2466,44134,EVR,regression,1,ftt,0.001882837997685
2467,44162,CPS,binclass,1,ftt,0.7117117117117117
2468,44089,CR,binclass,1,ftt,0.7822966507177034
2469,44063,BD,regression,1,ftt,41.47939735909187
2470,44026,FIS,regression,1,ftt,0.7858629604659413
2471,45012,FI,regression,1,ftt,10271.309945669052
2472,6,LT,multiclass,1,ftt,0.964
2473,44090,CAB,binclass,1,ftt,0.8875968992248062
2474,999999,CA,regression,1,ftt,0.4535491043862916
2475,537,HO,regression,1,ftt,4.62496948232119
2476,44148,ST,regression,1,ftt,9.959777429384207
2477,44066,HS,regression,1,ftt,0.1692673695038691
2478,44984,CWE,regression,1,ftt,344.3005591049773
2479,4135,AZ,binclass,1,ftt,0.9395788831248092
2480,1486,NM,binclass,1,ftt,0.9617058311575284
2481,45714,PC,multiclass,1,ftt,1.0
2482,44064,NP,regression,1,ftt,0.8740915964498357
2483,344,MV,regression,1,ftt,0.028382962703898
2484,41027,JU,multiclass,1,ftt,0.998438197233378
2485,151,EL,binclass,1,ftt,0.9015887025595763
2486,44963,PP,regression,1,ftt,3.639813246704593
2487,40985,TE,multiclass,1,ftt,0.059183227778991
2488,45068,AD,binclass,1,ftt,0.8581371545547595
2489,41275,WR,multiclass,1,ftt,0.2604106697370946
2490,44059,DIA,regression,1,ftt,0.0885653189548338
2491,44131,JN,binclass,1,ftt,0.79940951719347
2492,40685,SH,multiclass,1,ftt,0.9996551724137932
2493,45548,OT,multiclass,1,ftt,0.7986425339366516
2494,41169,HE,multiclass,1,ftt,0.3811349693251534
2495,41147,AB,binclass,1,ftt,0.6687782805429864
2496,41162,KB,binclass,1,ftt,0.9080630764653376
2497,42345,TV,multiclass,1,ftt,0.7947831099582072
2498,41168,JM,multiclass,1,ftt,0.7375208980176737
2499,40922,RW,binclass,1,ftt,0.9934529856642962
2500,23512,HI,binclass,1,ftt,0.7361550229474758
2501,43044,DD,multiclass,1,ftt,0.9942615524010872
2502,40672,FS,multiclass,1,ftt,0.7942953352480935
2503,44161,RS,binclass,1,ftt,0.7925203542990069
2504,41150,MB,binclass,1,ftt,0.953947874221573
2505,1509,WA,multiclass,1,ftt,0.6552162849872774
2506,44057,BF,regression,1,ftt,0.3682322957482811
2507,43928,MC,regression,1,ftt,5489.437676119476
2508,44069,GPU,regression,1,ftt,0.0181947639658227
2509,1503,SAD,multiclass,1,ftt,0.2229734862873205
2510,44068,UKA,regression,1,ftt,0.3536966397846564
2511,44159,CO,binclass,1,ftt,0.975547583081571
2512,1113,KDC,multiclass,1,ftt,0.9995141897089188
2513,44027,YR,regression,1,ftt,8.586973979892313
2514,41960,SCR,multiclass,1,ftt,0.8207046424862495
2515,1169,AIR,binclass,1,ftt,0.6572053616121916
2516,150,CM,multiclass,1,ftt,0.975560221679116
2517,44065,NYC,regression,1,ftt,0.3776178576738814
2518,44129,HIL,binclass,1,ftt,0.7596685670524166
2519,1567,PK,multiclass,1,ftt,1.0
2520,25,CL,binclass,1,resnet,0.7142857142857143
2521,461,ACS,binclass,1,resnet,1.0
2522,210,TR,regression,1,resnet,1.0092113161381704
2523,551,AM,multiclass,1,resnet,0.1818181818181818
2524,466,SZ,binclass,1,resnet,0.4166666666666667
2525,42665,RD,binclass,1,resnet,0.8333333333333334
2526,444,BX,binclass,1,resnet,0.5714285714285714
2527,171,PM,multiclass,1,resnet,0.4285714285714285
2528,497,VT,regression,1,resnet,183.6949215921605
2529,7,AU,multiclass,1,resnet,0.6666666666666666
2530,10,LY,multiclass,1,resnet,0.7333333333333333
2531,1099,ES,regression,1,resnet,1530.641940494249
2532,48,TAE,multiclass,1,resnet,0.5625
2533,338,GG,multiclass,1,resnet,0.625
2534,40916,HR,regression,1,resnet,0.2627082452816756
2535,23381,DS,binclass,1,resnet,0.7222222222222222
2536,4153,RH,multiclass,1,resnet,0.8888888888888888
2537,505,TF,regression,1,resnet,1.351170874510078
2538,560,FAT,regression,1,resnet,1.2243847313923075
2539,51,HH,binclass,1,resnet,0.7407407407407407
2540,566,ME,regression,1,resnet,325.99218740638554
2541,452,BW,multiclass,1,resnet,0.4074074074074074
2542,53,HT,binclass,1,resnet,0.8518518518518519
2543,524,PBC,regression,1,resnet,0.7065444239751016
2544,49,HC,binclass,1,resnet,0.8
2545,194,CD,regression,1,resnet,0.932895479073837
2546,42370,YH,regression,1,resnet,9.083453349682562
2547,474,AMK,multiclass,1,resnet,0.40625
2548,511,PR,regression,1,resnet,254.4926018079897
2549,509,AH,regression,1,resnet,1024.1463518462583
2550,456,ABD,regression,1,resnet,205.81227224402824
2551,8,LV,regression,1,resnet,2.916509260743976
2552,337,STF,binclass,1,resnet,0.9428571428571428
2553,59,IO,binclass,1,resnet,0.8333333333333334
2554,35,DT,multiclass,1,resnet,1.0
2555,42360,DEE,regression,1,resnet,0.3587841899543044
2556,455,CAR,multiclass,1,resnet,0.75
2557,475,AG,multiclass,1,resnet,0.4
2558,5,AE,multiclass,1,resnet,0.6904761904761905
2559,40496,LED,multiclass,1,resnet,0.7
2560,531,HB,regression,1,resnet,5.176869910565925
2561,1063,KD,binclass,1,resnet,0.8113207547169812
2562,703,CF,regression,1,resnet,0.7912628164353211
2563,313,STM,multiclass,1,resnet,0.4444444444444444
2564,534,CW,regression,1,resnet,4.864031458828232
2565,1467,CMC,binclass,1,resnet,0.9074074074074074
2566,44968,SM,regression,1,resnet,0.0047593569421368
2567,42,SB,multiclass,1,resnet,0.9298245614035088
2568,1510,WCB,binclass,1,resnet,0.9649122807017544
2569,334,MO,binclass,1,resnet,1.0
2570,549,SV,regression,1,resnet,324.72333175720524
2571,11,BS,multiclass,1,resnet,0.984126984126984
2572,188,EU,multiclass,1,resnet,0.5230769230769231
2573,29,CV,binclass,1,resnet,0.8636363636363636
2574,470,PB,binclass,1,resnet,0.7205882352941176
2575,43611,WC,regression,1,resnet,0.2495763735976312
2576,40981,AT,binclass,1,resnet,0.8260869565217391
2577,45102,DB,regression,1,resnet,167.73139916433357
2578,1464,BT,binclass,1,resnet,0.76
2579,1549,AUS,multiclass,1,resnet,0.1866666666666666
2580,37,PD,binclass,1,resnet,0.7532467532467533
2581,43962,EE,regression,1,resnet,5.918685497025105
2582,469,DM,multiclass,1,resnet,0.2125
2583,458,ATH,multiclass,1,resnet,0.9882352941176472
2584,54,VE,multiclass,1,resnet,0.8470588235294118
2585,45545,TTC,binclass,1,resnet,0.9333333333333332
2586,50,TTT,binclass,1,resnet,1.0
2587,307,VW,multiclass,1,resnet,0.98989898989899
2588,1555,AUL,multiclass,1,resnet,0.16
