,data_id,dataname,tasktype,trial,modelname,perf,datasize,num_prep_features,feature_sample_ratio,cat_ratio,y_imbalance_full,num_classes,highfreq_ratio_quan,cor_full,avg_cardinality,FLAG_datasize,FLAG_tasktype,FLAG_featuredim,FLAG_featurecomp_1,FLAG_featurecomp_2,FLAG_imbalance,FLAG_irregularity,FLAG_corr,FLAG_card,FLAG_fsratio,FLAG_numclass,FLAG_overall,flag,max,min,norm_perf
1718,43962,EE,regression,1,mlp,-0.4807830030962868,Small,8,0.010416667,1.0,0.960695513,,,0.0,6.375,0,2,0,1.0,1.0,0.0,,1.0,,,,0,-1,-0.3107442060601639,-13.039365587774606,0.9866412243763967
1719,43962,EE,regression,1,ftt,-4.733254680965089,Small,8,0.010416667,1.0,0.960695513,,,0.0,6.375,0,2,0,1.0,1.0,0.0,,1.0,,,,0,-1,-0.3107442060601639,-13.039365587774606,0.6525538514910836
1720,43962,EE,regression,1,resnet,-5.918685497025105,Small,8,0.010416667,1.0,0.960695513,,,0.0,6.375,0,2,0,1.0,1.0,0.0,,1.0,,,,0,-1,-0.3107442060601639,-13.039365587774606,0.55942272750597
1721,43962,EE,regression,1,t2g,-13.039365587774606,Small,8,0.010416667,1.0,0.960695513,,,0.0,6.375,0,2,0,1.0,1.0,0.0,,1.0,,,,0,-1,-0.3107442060601639,-13.039365587774606,0.0
1722,43962,EE,regression,2,catb,-0.3107442060601639,Small,8,0.010416667,1.0,0.960695513,,,0.0,6.375,0,2,0,1.0,1.0,0.0,,1.0,,,,0,-1,-0.3107442060601639,-13.039365587774606,1.0
1723,43962,EE,regression,2,lgbm,-0.4287544228067076,Small,8,0.010416667,1.0,0.960695513,,,0.0,6.375,0,2,0,1.0,1.0,0.0,,1.0,,,,0,-1,-0.3107442060601639,-13.039365587774606,0.9907287511186346
1724,43962,EE,regression,2,ftt,-0.5681001524322875,Small,8,0.010416667,1.0,0.960695513,,,0.0,6.375,0,2,0,1.0,1.0,0.0,,1.0,,,,0,-1,-0.3107442060601639,-13.039365587774606,0.9797813181290917
1725,43962,EE,regression,2,resnet,-0.542045494413656,Small,8,0.010416667,1.0,0.960695513,,,0.0,6.375,0,2,0,1.0,1.0,0.0,,1.0,,,,0,-1,-0.3107442060601639,-13.039365587774606,0.9818282529256646
1726,43962,EE,regression,2,t2g,-0.5577517479048852,Small,8,0.010416667,1.0,0.960695513,,,0.0,6.375,0,2,0,1.0,1.0,0.0,,1.0,,,,0,-1,-0.3107442060601639,-13.039365587774606,0.9805943209058315
1727,43962,EE,regression,3,catb,-8.4842595698798,Small,8,0.010416667,1.0,0.960695513,,,0.0,6.375,0,2,0,1.0,1.0,0.0,,1.0,,,,0,-1,-0.3107442060601639,-13.039365587774606,0.3578632658866368
1728,43962,EE,regression,3,lgbm,-4.562142318964938,Small,8,0.010416667,1.0,0.960695513,,,0.0,6.375,0,2,0,1.0,1.0,0.0,,1.0,,,,0,-1,-0.3107442060601639,-13.039365587774606,0.6659969697101522
1729,43962,EE,regression,3,resnet,-5.918685497025105,Small,8,0.010416667,1.0,0.960695513,,,0.0,6.375,0,2,0,1.0,1.0,0.0,,1.0,,,,0,-1,-0.3107442060601639,-13.039365587774606,0.55942272750597
1730,43962,EE,regression,3,ftt,-4.733254680965089,Small,8,0.010416667,1.0,0.960695513,,,0.0,6.375,0,2,0,1.0,1.0,0.0,,1.0,,,,0,-1,-0.3107442060601639,-13.039365587774606,0.6525538514910836
1731,43962,EE,regression,3,t2g,-13.039365587774606,Small,8,0.010416667,1.0,0.960695513,,,0.0,6.375,0,2,0,1.0,1.0,0.0,,1.0,,,,0,-1,-0.3107442060601639,-13.039365587774606,0.0
1732,43962,EE,regression,99,mlp,-0.4566451340869605,Small,8,0.010416667,1.0,0.960695513,,,0.0,6.375,0,2,0,1.0,1.0,0.0,,1.0,,,,0,-1,-0.3107442060601639,-13.039365587774606,0.9885375702794968
1733,43962,EE,regression,99,resnet,-5.633224747342959,Small,8,0.010416667,1.0,0.960695513,,,0.0,6.375,0,2,0,1.0,1.0,0.0,,1.0,,,,0,-1,-0.3107442060601639,-13.039365587774606,0.5818494099503256
1734,43962,EE,regression,99,ftt,-4.7660346183464055,Small,8,0.010416667,1.0,0.960695513,,,0.0,6.375,0,2,0,1.0,1.0,0.0,,1.0,,,,0,-1,-0.3107442060601639,-13.039365587774606,0.6499785578753582
1735,43962,EE,regression,99,t2g,-12.846454864587765,Small,8,0.010416667,1.0,0.960695513,,,0.0,6.375,0,2,0,1.0,1.0,0.0,,1.0,,,,0,-1,-0.3107442060601639,-13.039365587774606,0.01515566512678044
1736,469,DM,multiclass,0,xgb,0.125,Small,4,0.005018821,1.0,0.993696072,6.0,,0.0,5.25,0,1,0,1.0,1.0,0.0,,1.0,,,,0,1,0.325,0.125,0.0
1737,469,DM,multiclass,0,catb,0.1625,Small,4,0.005018821,1.0,0.993696072,6.0,,0.0,5.25,0,1,0,1.0,1.0,0.0,,1.0,,,,0,1,0.325,0.125,0.18750000000000003
1738,469,DM,multiclass,0,lgbm,0.2375,Small,4,0.005018821,1.0,0.993696072,6.0,,0.0,5.25,0,1,0,1.0,1.0,0.0,,1.0,,,,0,1,0.325,0.125,0.5624999999999999
1739,469,DM,multiclass,0,mlp,0.225,Small,4,0.005018821,1.0,0.993696072,6.0,,0.0,5.25,0,1,0,1.0,1.0,0.0,,1.0,,,,0,1,0.325,0.125,0.5
1740,469,DM,multiclass,0,ftt,0.15,Small,4,0.005018821,1.0,0.993696072,6.0,,0.0,5.25,0,1,0,1.0,1.0,0.0,,1.0,,,,0,1,0.325,0.125,0.12499999999999997
1741,469,DM,multiclass,0,resnet,0.2125,Small,4,0.005018821,1.0,0.993696072,6.0,,0.0,5.25,0,1,0,1.0,1.0,0.0,,1.0,,,,0,1,0.325,0.125,0.43749999999999994
1742,469,DM,multiclass,0,t2g,0.175,Small,4,0.005018821,1.0,0.993696072,6.0,,0.0,5.25,0,1,0,1.0,1.0,0.0,,1.0,,,,0,1,0.325,0.125,0.24999999999999994
1743,469,DM,multiclass,1,xgb,0.125,Small,4,0.005018821,1.0,0.993696072,6.0,,0.0,5.25,0,1,0,1.0,1.0,0.0,,1.0,,,,0,1,0.325,0.125,0.0
1744,469,DM,multiclass,1,catb,0.1625,Small,4,0.005018821,1.0,0.993696072,6.0,,0.0,5.25,0,1,0,1.0,1.0,0.0,,1.0,,,,0,1,0.325,0.125,0.18750000000000003
1745,469,DM,multiclass,1,lgbm,0.2375,Small,4,0.005018821,1.0,0.993696072,6.0,,0.0,5.25,0,1,0,1.0,1.0,0.0,,1.0,,,,0,1,0.325,0.125,0.5624999999999999
1746,469,DM,multiclass,1,mlp,0.3,Small,4,0.005018821,1.0,0.993696072,6.0,,0.0,5.25,0,1,0,1.0,1.0,0.0,,1.0,,,,0,1,0.325,0.125,0.8749999999999999
1747,469,DM,multiclass,1,ftt,0.15,Small,4,0.005018821,1.0,0.993696072,6.0,,0.0,5.25,0,1,0,1.0,1.0,0.0,,1.0,,,,0,1,0.325,0.125,0.12499999999999997
1748,469,DM,multiclass,1,resnet,0.2125,Small,4,0.005018821,1.0,0.993696072,6.0,,0.0,5.25,0,1,0,1.0,1.0,0.0,,1.0,,,,0,1,0.325,0.125,0.43749999999999994
1749,469,DM,multiclass,1,t2g,0.2,Small,4,0.005018821,1.0,0.993696072,6.0,,0.0,5.25,0,1,0,1.0,1.0,0.0,,1.0,,,,0,1,0.325,0.125,0.37500000000000006
1750,469,DM,multiclass,2,catb,0.325,Small,4,0.005018821,1.0,0.993696072,6.0,,0.0,5.25,0,1,0,1.0,1.0,0.0,,1.0,,,,0,1,0.325,0.125,1.0
1751,469,DM,multiclass,2,lgbm,0.2625,Small,4,0.005018821,1.0,0.993696072,6.0,,0.0,5.25,0,1,0,1.0,1.0,0.0,,1.0,,,,0,1,0.325,0.125,0.6875
1752,469,DM,multiclass,2,ftt,0.3125,Small,4,0.005018821,1.0,0.993696072,6.0,,0.0,5.25,0,1,0,1.0,1.0,0.0,,1.0,,,,0,1,0.325,0.125,0.9375
1753,469,DM,multiclass,2,resnet,0.25,Small,4,0.005018821,1.0,0.993696072,6.0,,0.0,5.25,0,1,0,1.0,1.0,0.0,,1.0,,,,0,1,0.325,0.125,0.625
1754,469,DM,multiclass,2,t2g,0.225,Small,4,0.005018821,1.0,0.993696072,6.0,,0.0,5.25,0,1,0,1.0,1.0,0.0,,1.0,,,,0,1,0.325,0.125,0.5
1755,469,DM,multiclass,3,catb,0.1625,Small,4,0.005018821,1.0,0.993696072,6.0,,0.0,5.25,0,1,0,1.0,1.0,0.0,,1.0,,,,0,1,0.325,0.125,0.18750000000000003
1756,469,DM,multiclass,3,lgbm,0.2375,Small,4,0.005018821,1.0,0.993696072,6.0,,0.0,5.25,0,1,0,1.0,1.0,0.0,,1.0,,,,0,1,0.325,0.125,0.5624999999999999
1757,469,DM,multiclass,3,resnet,0.2125,Small,4,0.005018821,1.0,0.993696072,6.0,,0.0,5.25,0,1,0,1.0,1.0,0.0,,1.0,,,,0,1,0.325,0.125,0.43749999999999994
1758,469,DM,multiclass,3,ftt,0.15,Small,4,0.005018821,1.0,0.993696072,6.0,,0.0,5.25,0,1,0,1.0,1.0,0.0,,1.0,,,,0,1,0.325,0.125,0.12499999999999997
1759,469,DM,multiclass,3,t2g,0.2,Small,4,0.005018821,1.0,0.993696072,6.0,,0.0,5.25,0,1,0,1.0,1.0,0.0,,1.0,,,,0,1,0.325,0.125,0.37500000000000006
1760,469,DM,multiclass,99,mlp,0.2375,Small,4,0.005018821,1.0,0.993696072,6.0,,0.0,5.25,0,1,0,1.0,1.0,0.0,,1.0,,,,0,1,0.325,0.125,0.5624999999999999
1761,469,DM,multiclass,99,resnet,0.2125,Small,4,0.005018821,1.0,0.993696072,6.0,,0.0,5.25,0,1,0,1.0,1.0,0.0,,1.0,,,,0,1,0.325,0.125,0.43749999999999994
1762,469,DM,multiclass,99,ftt,0.15,Small,4,0.005018821,1.0,0.993696072,6.0,,0.0,5.25,0,1,0,1.0,1.0,0.0,,1.0,,,,0,1,0.325,0.125,0.12499999999999997
1763,469,DM,multiclass,99,t2g,0.225,Small,4,0.005018821,1.0,0.993696072,6.0,,0.0,5.25,0,1,0,1.0,1.0,0.0,,1.0,,,,0,1,0.325,0.125,0.5
1764,458,ATH,multiclass,0,xgb,1.0,Small,70,0.083234245,0.414285714,0.993696072,4.0,0.500704544,0.005594555,13.724137931034482,0,1,2,,,0.0,,,1.0,1.0,0.0,0,1,1.0,0.9882352941176472,1.0
1765,458,ATH,multiclass,0,catb,1.0,Small,70,0.083234245,0.414285714,0.993696072,4.0,0.500704544,0.005594555,13.724137931034482,0,1,2,,,0.0,,,1.0,1.0,0.0,0,1,1.0,0.9882352941176472,1.0
1766,458,ATH,multiclass,0,lgbm,0.9882352941176472,Small,70,0.083234245,0.414285714,0.993696072,4.0,0.500704544,0.005594555,13.724137931034482,0,1,2,,,0.0,,,1.0,1.0,0.0,0,1,1.0,0.9882352941176472,0.0
1767,458,ATH,multiclass,0,mlp,1.0,Small,70,0.083234245,0.414285714,0.993696072,4.0,0.500704544,0.005594555,13.724137931034482,0,1,2,,,0.0,,,1.0,1.0,0.0,0,1,1.0,0.9882352941176472,1.0
1768,458,ATH,multiclass,0,ftt,0.9882352941176472,Small,70,0.083234245,0.414285714,0.993696072,4.0,0.500704544,0.005594555,13.724137931034482,0,1,2,,,0.0,,,1.0,1.0,0.0,0,1,1.0,0.9882352941176472,0.0
1769,458,ATH,multiclass,0,resnet,1.0,Small,70,0.083234245,0.414285714,0.993696072,4.0,0.500704544,0.005594555,13.724137931034482,0,1,2,,,0.0,,,1.0,1.0,0.0,0,1,1.0,0.9882352941176472,1.0
1770,458,ATH,multiclass,0,t2g,0.9882352941176472,Small,70,0.083234245,0.414285714,0.993696072,4.0,0.500704544,0.005594555,13.724137931034482,0,1,2,,,0.0,,,1.0,1.0,0.0,0,1,1.0,0.9882352941176472,0.0
1771,458,ATH,multiclass,1,xgb,0.9882352941176472,Small,70,0.083234245,0.414285714,0.993696072,4.0,0.500704544,0.005594555,13.724137931034482,0,1,2,,,0.0,,,1.0,1.0,0.0,0,1,1.0,0.9882352941176472,0.0
1772,458,ATH,multiclass,1,catb,1.0,Small,70,0.083234245,0.414285714,0.993696072,4.0,0.500704544,0.005594555,13.724137931034482,0,1,2,,,0.0,,,1.0,1.0,0.0,0,1,1.0,0.9882352941176472,1.0
1773,458,ATH,multiclass,1,lgbm,0.9882352941176472,Small,70,0.083234245,0.414285714,0.993696072,4.0,0.500704544,0.005594555,13.724137931034482,0,1,2,,,0.0,,,1.0,1.0,0.0,0,1,1.0,0.9882352941176472,0.0
1774,458,ATH,multiclass,1,mlp,1.0,Small,70,0.083234245,0.414285714,0.993696072,4.0,0.500704544,0.005594555,13.724137931034482,0,1,2,,,0.0,,,1.0,1.0,0.0,0,1,1.0,0.9882352941176472,1.0
1775,458,ATH,multiclass,1,ftt,1.0,Small,70,0.083234245,0.414285714,0.993696072,4.0,0.500704544,0.005594555,13.724137931034482,0,1,2,,,0.0,,,1.0,1.0,0.0,0,1,1.0,0.9882352941176472,1.0
1776,458,ATH,multiclass,1,resnet,0.9882352941176472,Small,70,0.083234245,0.414285714,0.993696072,4.0,0.500704544,0.005594555,13.724137931034482,0,1,2,,,0.0,,,1.0,1.0,0.0,0,1,1.0,0.9882352941176472,0.0
1777,458,ATH,multiclass,1,t2g,1.0,Small,70,0.083234245,0.414285714,0.993696072,4.0,0.500704544,0.005594555,13.724137931034482,0,1,2,,,0.0,,,1.0,1.0,0.0,0,1,1.0,0.9882352941176472,1.0
1778,458,ATH,multiclass,2,catb,0.9882352941176472,Small,70,0.083234245,0.414285714,0.993696072,4.0,0.500704544,0.005594555,13.724137931034482,0,1,2,,,0.0,,,1.0,1.0,0.0,0,1,1.0,0.9882352941176472,0.0
1779,458,ATH,multiclass,2,lgbm,0.9882352941176472,Small,70,0.083234245,0.414285714,0.993696072,4.0,0.500704544,0.005594555,13.724137931034482,0,1,2,,,0.0,,,1.0,1.0,0.0,0,1,1.0,0.9882352941176472,0.0
1780,458,ATH,multiclass,2,ftt,1.0,Small,70,0.083234245,0.414285714,0.993696072,4.0,0.500704544,0.005594555,13.724137931034482,0,1,2,,,0.0,,,1.0,1.0,0.0,0,1,1.0,0.9882352941176472,1.0
1781,458,ATH,multiclass,2,resnet,0.9882352941176472,Small,70,0.083234245,0.414285714,0.993696072,4.0,0.500704544,0.005594555,13.724137931034482,0,1,2,,,0.0,,,1.0,1.0,0.0,0,1,1.0,0.9882352941176472,0.0
1782,458,ATH,multiclass,2,t2g,1.0,Small,70,0.083234245,0.414285714,0.993696072,4.0,0.500704544,0.005594555,13.724137931034482,0,1,2,,,0.0,,,1.0,1.0,0.0,0,1,1.0,0.9882352941176472,1.0
1783,458,ATH,multiclass,3,catb,1.0,Small,70,0.083234245,0.414285714,0.993696072,4.0,0.500704544,0.005594555,13.724137931034482,0,1,2,,,0.0,,,1.0,1.0,0.0,0,1,1.0,0.9882352941176472,1.0
1784,458,ATH,multiclass,3,ftt,0.9882352941176472,Small,70,0.083234245,0.414285714,0.993696072,4.0,0.500704544,0.005594555,13.724137931034482,0,1,2,,,0.0,,,1.0,1.0,0.0,0,1,1.0,0.9882352941176472,0.0
1785,458,ATH,multiclass,3,lgbm,0.9882352941176472,Small,70,0.083234245,0.414285714,0.993696072,4.0,0.500704544,0.005594555,13.724137931034482,0,1,2,,,0.0,,,1.0,1.0,0.0,0,1,1.0,0.9882352941176472,0.0
1786,458,ATH,multiclass,3,resnet,1.0,Small,70,0.083234245,0.414285714,0.993696072,4.0,0.500704544,0.005594555,13.724137931034482,0,1,2,,,0.0,,,1.0,1.0,0.0,0,1,1.0,0.9882352941176472,1.0
1787,458,ATH,multiclass,3,t2g,1.0,Small,70,0.083234245,0.414285714,0.993696072,4.0,0.500704544,0.005594555,13.724137931034482,0,1,2,,,0.0,,,1.0,1.0,0.0,0,1,1.0,0.9882352941176472,1.0
1788,458,ATH,multiclass,99,mlp,1.0,Small,70,0.083234245,0.414285714,0.993696072,4.0,0.500704544,0.005594555,13.724137931034482,0,1,2,,,0.0,,,1.0,1.0,0.0,0,1,1.0,0.9882352941176472,1.0
1789,458,ATH,multiclass,99,resnet,1.0,Small,70,0.083234245,0.414285714,0.993696072,4.0,0.500704544,0.005594555,13.724137931034482,0,1,2,,,0.0,,,1.0,1.0,0.0,0,1,1.0,0.9882352941176472,1.0
1790,458,ATH,multiclass,99,ftt,1.0,Small,70,0.083234245,0.414285714,0.993696072,4.0,0.500704544,0.005594555,13.724137931034482,0,1,2,,,0.0,,,1.0,1.0,0.0,0,1,1.0,0.9882352941176472,1.0
1791,458,ATH,multiclass,99,t2g,1.0,Small,70,0.083234245,0.414285714,0.993696072,4.0,0.500704544,0.005594555,13.724137931034482,0,1,2,,,0.0,,,1.0,1.0,0.0,0,1,1.0,0.9882352941176472,1.0
1792,54,VE,multiclass,0,xgb,0.7647058823529411,Small,18,0.021276596,0.055555556,0.939453071,4.0,0.554924895,0.031622074,13.0,0,1,1,,0.0,,,0.0,1.0,1.0,0.0,0,1,0.9058823529411764,0.6470588235294118,0.4545454545454545
1793,54,VE,multiclass,0,catb,0.8470588235294118,Small,18,0.021276596,0.055555556,0.939453071,4.0,0.554924895,0.031622074,13.0,0,1,1,,0.0,,,0.0,1.0,1.0,0.0,0,1,0.9058823529411764,0.6470588235294118,0.7727272727272729
1794,54,VE,multiclass,0,lgbm,0.8352941176470589,Small,18,0.021276596,0.055555556,0.939453071,4.0,0.554924895,0.031622074,13.0,0,1,1,,0.0,,,0.0,1.0,1.0,0.0,0,1,0.9058823529411764,0.6470588235294118,0.7272727272727276
1795,54,VE,multiclass,0,mlp,0.8823529411764706,Small,18,0.021276596,0.055555556,0.939453071,4.0,0.554924895,0.031622074,13.0,0,1,1,,0.0,,,0.0,1.0,1.0,0.0,0,1,0.9058823529411764,0.6470588235294118,0.9090909090909094
1796,54,VE,multiclass,0,ftt,0.8117647058823529,Small,18,0.021276596,0.055555556,0.939453071,4.0,0.554924895,0.031622074,13.0,0,1,1,,0.0,,,0.0,1.0,1.0,0.0,0,1,0.9058823529411764,0.6470588235294118,0.6363636363636366
1797,54,VE,multiclass,0,resnet,0.8588235294117647,Small,18,0.021276596,0.055555556,0.939453071,4.0,0.554924895,0.031622074,13.0,0,1,1,,0.0,,,0.0,1.0,1.0,0.0,0,1,0.9058823529411764,0.6470588235294118,0.8181818181818183
1798,54,VE,multiclass,0,t2g,0.9058823529411764,Small,18,0.021276596,0.055555556,0.939453071,4.0,0.554924895,0.031622074,13.0,0,1,1,,0.0,,,0.0,1.0,1.0,0.0,0,1,0.9058823529411764,0.6470588235294118,1.0
1799,54,VE,multiclass,1,xgb,0.8,Small,18,0.021276596,0.055555556,0.939453071,4.0,0.554924895,0.031622074,13.0,0,1,1,,0.0,,,0.0,1.0,1.0,0.0,0,1,0.9058823529411764,0.6470588235294118,0.5909090909090913
1800,54,VE,multiclass,1,catb,0.8235294117647058,Small,18,0.021276596,0.055555556,0.939453071,4.0,0.554924895,0.031622074,13.0,0,1,1,,0.0,,,0.0,1.0,1.0,0.0,0,1,0.9058823529411764,0.6470588235294118,0.6818181818181819
1801,54,VE,multiclass,1,lgbm,0.8352941176470589,Small,18,0.021276596,0.055555556,0.939453071,4.0,0.554924895,0.031622074,13.0,0,1,1,,0.0,,,0.0,1.0,1.0,0.0,0,1,0.9058823529411764,0.6470588235294118,0.7272727272727276
1802,54,VE,multiclass,1,mlp,0.8588235294117647,Small,18,0.021276596,0.055555556,0.939453071,4.0,0.554924895,0.031622074,13.0,0,1,1,,0.0,,,0.0,1.0,1.0,0.0,0,1,0.9058823529411764,0.6470588235294118,0.8181818181818183
1803,54,VE,multiclass,1,ftt,0.8117647058823529,Small,18,0.021276596,0.055555556,0.939453071,4.0,0.554924895,0.031622074,13.0,0,1,1,,0.0,,,0.0,1.0,1.0,0.0,0,1,0.9058823529411764,0.6470588235294118,0.6363636363636366
1804,54,VE,multiclass,1,resnet,0.8470588235294118,Small,18,0.021276596,0.055555556,0.939453071,4.0,0.554924895,0.031622074,13.0,0,1,1,,0.0,,,0.0,1.0,1.0,0.0,0,1,0.9058823529411764,0.6470588235294118,0.7727272727272729
1805,54,VE,multiclass,1,t2g,0.7647058823529411,Small,18,0.021276596,0.055555556,0.939453071,4.0,0.554924895,0.031622074,13.0,0,1,1,,0.0,,,0.0,1.0,1.0,0.0,0,1,0.9058823529411764,0.6470588235294118,0.4545454545454545
1806,54,VE,multiclass,2,catb,0.788235294117647,Small,18,0.021276596,0.055555556,0.939453071,4.0,0.554924895,0.031622074,13.0,0,1,1,,0.0,,,0.0,1.0,1.0,0.0,0,1,0.9058823529411764,0.6470588235294118,0.5454545454545455
1807,54,VE,multiclass,2,lgbm,0.8352941176470589,Small,18,0.021276596,0.055555556,0.939453071,4.0,0.554924895,0.031622074,13.0,0,1,1,,0.0,,,0.0,1.0,1.0,0.0,0,1,0.9058823529411764,0.6470588235294118,0.7272727272727276
1808,54,VE,multiclass,2,ftt,0.7764705882352941,Small,18,0.021276596,0.055555556,0.939453071,4.0,0.554924895,0.031622074,13.0,0,1,1,,0.0,,,0.0,1.0,1.0,0.0,0,1,0.9058823529411764,0.6470588235294118,0.5000000000000002
1809,54,VE,multiclass,2,resnet,0.8117647058823529,Small,18,0.021276596,0.055555556,0.939453071,4.0,0.554924895,0.031622074,13.0,0,1,1,,0.0,,,0.0,1.0,1.0,0.0,0,1,0.9058823529411764,0.6470588235294118,0.6363636363636366
1810,54,VE,multiclass,2,t2g,0.8,Small,18,0.021276596,0.055555556,0.939453071,4.0,0.554924895,0.031622074,13.0,0,1,1,,0.0,,,0.0,1.0,1.0,0.0,0,1,0.9058823529411764,0.6470588235294118,0.5909090909090913
1811,54,VE,multiclass,3,catb,0.7294117647058823,Small,18,0.021276596,0.055555556,0.939453071,4.0,0.554924895,0.031622074,13.0,0,1,1,,0.0,,,0.0,1.0,1.0,0.0,0,1,0.9058823529411764,0.6470588235294118,0.31818181818181807
1812,54,VE,multiclass,3,ftt,0.6470588235294118,Small,18,0.021276596,0.055555556,0.939453071,4.0,0.554924895,0.031622074,13.0,0,1,1,,0.0,,,0.0,1.0,1.0,0.0,0,1,0.9058823529411764,0.6470588235294118,0.0
1813,54,VE,multiclass,3,lgbm,0.7411764705882353,Small,18,0.021276596,0.055555556,0.939453071,4.0,0.554924895,0.031622074,13.0,0,1,1,,0.0,,,0.0,1.0,1.0,0.0,0,1,0.9058823529411764,0.6470588235294118,0.3636363636363638
1814,54,VE,multiclass,3,resnet,0.6823529411764706,Small,18,0.021276596,0.055555556,0.939453071,4.0,0.554924895,0.031622074,13.0,0,1,1,,0.0,,,0.0,1.0,1.0,0.0,0,1,0.9058823529411764,0.6470588235294118,0.13636363636363638
1815,54,VE,multiclass,3,t2g,0.7294117647058823,Small,18,0.021276596,0.055555556,0.939453071,4.0,0.554924895,0.031622074,13.0,0,1,1,,0.0,,,0.0,1.0,1.0,0.0,0,1,0.9058823529411764,0.6470588235294118,0.31818181818181807
1816,54,VE,multiclass,99,mlp,0.8588235294117647,Small,18,0.021276596,0.055555556,0.939453071,4.0,0.554924895,0.031622074,13.0,0,1,1,,0.0,,,0.0,1.0,1.0,0.0,0,1,0.9058823529411764,0.6470588235294118,0.8181818181818183
1817,54,VE,multiclass,99,resnet,0.8705882352941177,Small,18,0.021276596,0.055555556,0.939453071,4.0,0.554924895,0.031622074,13.0,0,1,1,,0.0,,,0.0,1.0,1.0,0.0,0,1,0.9058823529411764,0.6470588235294118,0.8636363636363641
1818,54,VE,multiclass,99,ftt,0.788235294117647,Small,18,0.021276596,0.055555556,0.939453071,4.0,0.554924895,0.031622074,13.0,0,1,1,,0.0,,,0.0,1.0,1.0,0.0,0,1,0.9058823529411764,0.6470588235294118,0.5454545454545455
1819,54,VE,multiclass,99,t2g,0.7647058823529411,Small,18,0.021276596,0.055555556,0.939453071,4.0,0.554924895,0.031622074,13.0,0,1,1,,0.0,,,0.0,1.0,1.0,0.0,0,1,0.9058823529411764,0.6470588235294118,0.4545454545454545
1820,45545,TTC,binclass,0,xgb,0.9111111111111112,Small,6,0.006711409,1.0,0.798,,,0.0,4.333333333333333,0,0,0,1.0,1.0,,,1.0,,,,0,1,0.9555555555555556,0.8444444444444444,0.6000000000000006
1821,45545,TTC,binclass,0,catb,0.8888888888888888,Small,6,0.006711409,1.0,0.798,,,0.0,4.333333333333333,0,0,0,1.0,1.0,,,1.0,,,,0,1,0.9555555555555556,0.8444444444444444,0.3999999999999994
1822,45545,TTC,binclass,0,lgbm,0.9222222222222224,Small,6,0.006711409,1.0,0.798,,,0.0,4.333333333333333,0,0,0,1.0,1.0,,,1.0,,,,0,1,0.9555555555555556,0.8444444444444444,0.7000000000000012
1823,45545,TTC,binclass,0,mlp,0.9222222222222224,Small,6,0.006711409,1.0,0.798,,,0.0,4.333333333333333,0,0,0,1.0,1.0,,,1.0,,,,0,1,0.9555555555555556,0.8444444444444444,0.7000000000000012
1824,45545,TTC,binclass,0,ftt,0.9,Small,6,0.006711409,1.0,0.798,,,0.0,4.333333333333333,0,0,0,1.0,1.0,,,1.0,,,,0,1,0.9555555555555556,0.8444444444444444,0.5
1825,45545,TTC,binclass,0,resnet,0.9222222222222224,Small,6,0.006711409,1.0,0.798,,,0.0,4.333333333333333,0,0,0,1.0,1.0,,,1.0,,,,0,1,0.9555555555555556,0.8444444444444444,0.7000000000000012
1826,45545,TTC,binclass,0,t2g,0.8666666666666667,Small,6,0.006711409,1.0,0.798,,,0.0,4.333333333333333,0,0,0,1.0,1.0,,,1.0,,,,0,1,0.9555555555555556,0.8444444444444444,0.2000000000000002
1827,45545,TTC,binclass,1,xgb,0.9111111111111112,Small,6,0.006711409,1.0,0.798,,,0.0,4.333333333333333,0,0,0,1.0,1.0,,,1.0,,,,0,1,0.9555555555555556,0.8444444444444444,0.6000000000000006
1828,45545,TTC,binclass,1,catb,0.8888888888888888,Small,6,0.006711409,1.0,0.798,,,0.0,4.333333333333333,0,0,0,1.0,1.0,,,1.0,,,,0,1,0.9555555555555556,0.8444444444444444,0.3999999999999994
1829,45545,TTC,binclass,1,lgbm,0.9222222222222224,Small,6,0.006711409,1.0,0.798,,,0.0,4.333333333333333,0,0,0,1.0,1.0,,,1.0,,,,0,1,0.9555555555555556,0.8444444444444444,0.7000000000000012
1830,45545,TTC,binclass,1,mlp,0.8666666666666667,Small,6,0.006711409,1.0,0.798,,,0.0,4.333333333333333,0,0,0,1.0,1.0,,,1.0,,,,0,1,0.9555555555555556,0.8444444444444444,0.2000000000000002
1831,45545,TTC,binclass,1,ftt,0.8777777777777778,Small,6,0.006711409,1.0,0.798,,,0.0,4.333333333333333,0,0,0,1.0,1.0,,,1.0,,,,0,1,0.9555555555555556,0.8444444444444444,0.2999999999999998
1832,45545,TTC,binclass,1,resnet,0.9333333333333332,Small,6,0.006711409,1.0,0.798,,,0.0,4.333333333333333,0,0,0,1.0,1.0,,,1.0,,,,0,1,0.9555555555555556,0.8444444444444444,0.7999999999999988
1833,45545,TTC,binclass,1,t2g,0.8666666666666667,Small,6,0.006711409,1.0,0.798,,,0.0,4.333333333333333,0,0,0,1.0,1.0,,,1.0,,,,0,1,0.9555555555555556,0.8444444444444444,0.2000000000000002
1834,45545,TTC,binclass,2,catb,0.9222222222222224,Small,6,0.006711409,1.0,0.798,,,0.0,4.333333333333333,0,0,0,1.0,1.0,,,1.0,,,,0,1,0.9555555555555556,0.8444444444444444,0.7000000000000012
